Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-09-15 11:37:00-04:00,117.41,117.41,117.26,117.29,299250,0,0
2020-09-15 11:38:00-04:00,117.29,117.32,117.25,117.32,181826,0,0
2020-09-15 11:39:00-04:00,117.32,117.45,117.31,117.42,228727,0,0
2020-09-15 11:40:00-04:00,117.43,117.48,117.35,117.39,260032,0,0
2020-09-15 11:41:00-04:00,117.39,117.41,117.28,117.34,173475,0,0
2020-09-15 11:42:00-04:00,117.34,117.39,117.26,117.33,169084,0,0
2020-09-15 11:43:00-04:00,117.32,117.39,117.3,117.34,129006,0,0
2020-09-15 11:44:00-04:00,117.35,117.36,117.19,117.23,198420,0,0
2020-09-15 11:45:00-04:00,117.23,117.26,117.08,117.11,246440,0,0
2020-09-15 11:46:00-04:00,117.13,117.23,117.09,117.19,196947,0,0
2020-09-15 11:47:00-04:00,117.19,117.3,117.18,117.24,176467,0,0
2020-09-15 11:48:00-04:00,117.24,117.26,117.17,117.23,137348,0,0
2020-09-15 11:49:00-04:00,117.24,117.31,117.23,117.25,206324,0,0
2020-09-15 11:50:00-04:00,117.25,117.28,117.04,117.08,243689,0,0
2020-09-15 11:51:00-04:00,117.08,117.09,116.95,117.0,335879,0,0
2020-09-15 11:52:00-04:00,117.01,117.09,116.96,117.0,176838,0,0
2020-09-15 11:53:00-04:00,116.99,117.13,116.96,117.03,189424,0,0
2020-09-15 11:54:00-04:00,117.03,117.15,117.02,117.11,144274,0,0
2020-09-15 11:55:00-04:00,117.12,117.3,117.12,117.27,279868,0,0
2020-09-15 11:56:00-04:00,117.28,117.45,117.28,117.41,339549,0,0
2020-09-15 11:57:00-04:00,117.41,117.41,117.27,117.29,180184,0,0
2020-09-15 11:58:00-04:00,117.31,117.4,117.25,117.38,125081,0,0
2020-09-15 11:59:00-04:00,117.39,117.43,117.33,117.4,201419,0,0
2020-09-15 12:00:00-04:00,117.41,117.45,117.34,117.44,228073,0,0
2020-09-15 12:01:00-04:00,117.44,117.7,117.4,117.62,627992,0,0
2020-09-15 12:02:00-04:00,117.63,117.64,117.53,117.58,250347,0,0
2020-09-15 12:03:00-04:00,117.57,117.76,117.51,117.75,279759,0,0
2020-09-15 12:04:00-04:00,117.75,117.78,117.67,117.68,315959,0,0
2020-09-15 12:05:00-04:00,117.68,117.81,117.68,117.79,293629,0,0
2020-09-15 12:06:00-04:00,117.78,117.81,117.7,117.76,239869,0,0
2020-09-15 12:07:00-04:00,117.76,117.77,117.64,117.72,224189,0,0
2020-09-15 12:08:00-04:00,117.71,117.72,117.51,117.56,231925,0,0
2020-09-15 12:09:00-04:00,117.57,117.67,117.55,117.64,230245,0,0
2020-09-15 12:10:00-04:00,117.64,117.68,117.53,117.57,175692,0,0
2020-09-15 12:11:00-04:00,117.58,117.61,117.44,117.48,227142,0,0
2020-09-15 12:12:00-04:00,117.49,117.52,117.38,117.48,220340,0,0
2020-09-15 12:13:00-04:00,117.47,117.6,117.46,117.58,218534,0,0
2020-09-15 12:14:00-04:00,117.57,117.65,117.53,117.63,143156,0,0
2020-09-15 12:15:00-04:00,117.62,117.74,117.62,117.72,215174,0,0
2020-09-15 12:16:00-04:00,117.73,117.74,117.65,117.68,176700,0,0
2020-09-15 12:17:00-04:00,117.68,117.71,117.61,117.64,120572,0,0
2020-09-15 12:18:00-04:00,117.63,117.71,117.61,117.65,154259,0,0
2020-09-15 12:19:00-04:00,117.65,117.7,117.62,117.68,122237,0,0
2020-09-15 12:20:00-04:00,117.68,117.7,117.61,117.65,155468,0,0
2020-09-15 12:21:00-04:00,117.65,117.65,117.58,117.6,140874,0,0
2020-09-15 12:22:00-04:00,117.59,117.6,117.47,117.54,236311,0,0
2020-09-15 12:23:00-04:00,117.55,117.56,117.47,117.56,191543,0,0
2020-09-15 12:24:00-04:00,117.56,117.57,117.41,117.42,246306,0,0
2020-09-15 12:25:00-04:00,117.42,117.42,117.13,117.2,412028,0,0
2020-09-15 12:26:00-04:00,117.21,117.42,117.2,117.4,323405,0,0
2020-09-15 12:27:00-04:00,117.4,117.46,117.33,117.35,233422,0,0
2020-09-15 12:28:00-04:00,117.35,117.41,117.34,117.39,172835,0,0
2020-09-15 12:29:00-04:00,117.39,117.52,117.35,117.45,202144,0,0
2020-09-15 12:30:00-04:00,117.44,117.55,117.41,117.53,177107,0,0
2020-09-15 12:31:00-04:00,117.53,117.56,117.48,117.5,175691,0,0
2020-09-15 12:32:00-04:00,117.5,117.5,117.35,117.38,212942,0,0
2020-09-15 12:33:00-04:00,117.38,117.39,117.25,117.27,183618,0,0
2020-09-15 12:34:00-04:00,117.27,117.32,117.26,117.3,149029,0,0
2020-09-15 12:35:00-04:00,117.3,117.4,117.26,117.27,187057,0,0
2020-09-15 12:36:00-04:00,117.26,117.35,117.22,117.32,198595,0,0
2020-09-15 12:37:00-04:00,117.32,117.34,117.22,117.3,138433,0,0
2020-09-15 12:38:00-04:00,117.31,117.38,117.3,117.31,146150,0,0
2020-09-15 12:39:00-04:00,117.32,117.44,117.29,117.43,142424,0,0
2020-09-15 12:40:00-04:00,117.43,117.57,117.43,117.56,379088,0,0
2020-09-15 12:41:00-04:00,117.56,117.63,117.54,117.57,257452,0,0
2020-09-15 12:42:00-04:00,117.58,117.68,117.56,117.62,245570,0,0
2020-09-15 12:43:00-04:00,117.61,117.7,117.61,117.68,176561,0,0
2020-09-15 12:44:00-04:00,117.67,117.76,117.66,117.74,270984,0,0
2020-09-15 12:45:00-04:00,117.74,117.74,117.61,117.64,202909,0,0
2020-09-15 12:46:00-04:00,117.62,117.64,117.58,117.62,156688,0,0
2020-09-15 12:47:00-04:00,117.62,117.65,117.52,117.61,208434,0,0
2020-09-15 12:48:00-04:00,117.6,117.72,117.59,117.69,192936,0,0
2020-09-15 12:49:00-04:00,117.68,117.69,117.57,117.64,183340,0,0
2020-09-15 12:50:00-04:00,117.63,117.65,117.55,117.61,139528,0,0
2020-09-15 12:51:00-04:00,117.61,117.68,117.59,117.62,134508,0,0
2020-09-15 12:52:00-04:00,117.63,117.68,117.61,117.68,152385,0,0
2020-09-15 12:53:00-04:00,117.68,117.88,117.67,117.86,368772,0,0
2020-09-15 12:54:00-04:00,117.86,117.9,117.74,117.88,338831,0,0
2020-09-15 12:55:00-04:00,117.88,118.02,117.86,118.0,785966,0,0
2020-09-15 12:56:00-04:00,118.01,118.11,117.89,117.89,518235,0,0
2020-09-15 12:57:00-04:00,117.89,117.89,117.75,117.85,354547,0,0
2020-09-15 12:58:00-04:00,117.84,117.98,117.83,117.94,356711,0,0
2020-09-15 12:59:00-04:00,117.93,117.93,117.82,117.86,208785,0,0
2020-09-15 13:00:00-04:00,117.86,118.09,117.86,118.07,493392,0,0
2020-09-15 13:01:00-04:00,118.06,118.2,118.04,118.11,503028,0,0
2020-09-15 13:02:00-04:00,118.11,118.13,118.07,118.11,282309,0,0
2020-09-15 13:03:00-04:00,118.1,118.12,117.65,117.65,770612,0,0
2020-09-15 13:04:00-04:00,117.66,117.66,116.76,116.98,1541572,0,0
2020-09-15 13:05:00-04:00,116.97,117.23,116.95,117.18,985892,0,0
2020-09-15 13:06:00-04:00,117.19,117.34,117.01,117.02,684294,0,0
2020-09-15 13:07:00-04:00,117.01,117.3,116.95,117.25,637587,0,0
2020-09-15 13:08:00-04:00,117.26,117.43,117.17,117.33,599695,0,0
2020-09-15 13:09:00-04:00,117.34,117.41,117.18,117.21,428569,0,0
2020-09-15 13:10:00-04:00,117.22,117.63,117.21,117.39,697018,0,0
2020-09-15 13:11:00-04:00,117.4,117.53,117.39,117.45,390402,0,0
2020-09-15 13:12:00-04:00,117.45,117.6,117.34,117.38,419830,0,0
2020-09-15 13:13:00-04:00,117.37,117.5,117.37,117.4,276683,0,0
2020-09-15 13:14:00-04:00,117.4,117.41,117.13,117.25,405085,0,0
2020-09-15 13:15:00-04:00,117.25,117.48,117.24,117.34,344206,0,0
2020-09-15 13:16:00-04:00,117.34,117.43,117.28,117.43,269516,0,0
2020-09-15 13:17:00-04:00,117.43,117.5,117.37,117.37,327168,0,0
2020-09-15 13:18:00-04:00,117.39,117.39,117.06,117.09,429151,0,0
2020-09-15 13:19:00-04:00,117.1,117.27,117.05,117.16,386230,0,0
2020-09-15 13:20:00-04:00,117.18,117.23,116.87,116.9,498135,0,0
2020-09-15 13:21:00-04:00,116.89,116.96,116.61,116.75,740859,0,0
2020-09-15 13:22:00-04:00,116.74,116.77,116.5,116.57,583876,0,0
2020-09-15 13:23:00-04:00,116.57,116.89,116.56,116.88,524364,0,0
2020-09-15 13:24:00-04:00,116.9,117.05,116.86,116.93,509885,0,0
2020-09-15 13:25:00-04:00,116.93,116.93,116.73,116.87,370640,0,0
2020-09-15 13:26:00-04:00,116.86,116.87,116.7,116.73,287110,0,0
2020-09-15 13:27:00-04:00,116.76,116.87,116.7,116.84,288405,0,0
2020-09-15 13:28:00-04:00,116.84,117.16,116.84,116.96,583451,0,0
2020-09-15 13:29:00-04:00,116.96,117.0,116.79,116.83,332781,0,0
2020-09-15 13:30:00-04:00,116.83,116.94,116.72,116.73,282700,0,0
2020-09-15 13:31:00-04:00,116.74,116.88,116.71,116.82,300275,0,0
2020-09-15 13:32:00-04:00,116.83,116.89,116.52,116.62,392670,0,0
2020-09-15 13:33:00-04:00,116.61,116.77,116.59,116.7,262274,0,0
2020-09-15 13:34:00-04:00,116.7,116.91,116.68,116.89,243835,0,0
2020-09-15 13:35:00-04:00,116.89,116.9,116.75,116.84,234854,0,0
2020-09-15 13:36:00-04:00,116.83,117.13,116.78,117.12,413201,0,0
2020-09-15 13:37:00-04:00,117.12,117.13,116.92,117.02,433215,0,0
2020-09-15 13:38:00-04:00,117.02,117.29,117.01,117.28,473856,0,0
2020-09-15 13:39:00-04:00,117.29,117.33,117.11,117.16,500184,0,0
2020-09-15 13:40:00-04:00,117.17,117.25,117.08,117.18,371713,0,0
2020-09-15 13:41:00-04:00,117.18,117.43,117.18,117.37,474061,0,0
2020-09-15 13:42:00-04:00,117.39,117.4,117.22,117.32,315932,0,0
2020-09-15 13:43:00-04:00,117.3,117.37,117.24,117.27,305643,0,0
2020-09-15 13:44:00-04:00,117.28,117.34,117.25,117.31,236192,0,0
2020-09-15 13:45:00-04:00,117.31,117.35,116.95,117.04,523071,0,0
2020-09-15 13:46:00-04:00,117.03,117.23,117.03,117.15,317426,0,0
2020-09-15 13:47:00-04:00,117.15,117.19,117.02,117.17,263166,0,0
2020-09-15 13:48:00-04:00,117.17,117.26,117.15,117.16,316025,0,0
2020-09-15 13:49:00-04:00,117.15,117.22,117.14,117.21,216113,0,0
2020-09-15 13:50:00-04:00,117.21,117.22,117.11,117.15,233539,0,0
2020-09-15 13:51:00-04:00,117.15,117.19,116.91,116.92,392341,0,0
2020-09-15 13:52:00-04:00,116.93,117.07,116.9,117.03,337203,0,0
2020-09-15 13:53:00-04:00,117.03,117.11,116.96,117.08,260419,0,0
2020-09-15 13:54:00-04:00,117.08,117.1,117.0,117.03,270667,0,0
2020-09-15 13:55:00-04:00,117.03,117.05,116.93,117.03,222162,0,0
2020-09-15 13:56:00-04:00,117.03,117.14,117.02,117.13,258487,0,0
2020-09-15 13:57:00-04:00,117.12,117.13,116.92,116.97,327403,0,0
2020-09-15 13:58:00-04:00,116.97,116.99,116.8,116.83,384480,0,0
2020-09-15 13:59:00-04:00,116.84,116.92,116.76,116.79,348627,0,0
2020-09-15 14:00:00-04:00,116.79,116.94,116.78,116.85,344632,0,0
2020-09-15 14:01:00-04:00,116.84,116.9,116.74,116.83,243874,0,0
2020-09-15 14:02:00-04:00,116.81,116.83,116.33,116.36,671886,0,0
2020-09-15 14:03:00-04:00,116.37,116.48,116.0,116.07,1073394,0,0
2020-09-15 14:04:00-04:00,116.07,116.25,116.0,116.08,794402,0,0
2020-09-15 14:05:00-04:00,116.07,116.3,116.06,116.23,556171,0,0
2020-09-15 14:06:00-04:00,116.22,116.23,115.84,115.86,854439,0,0
2020-09-15 14:07:00-04:00,115.83,115.98,115.74,115.86,721856,0,0
2020-09-15 14:08:00-04:00,115.85,115.87,115.36,115.39,1026351,0,0
2020-09-15 14:09:00-04:00,115.39,115.44,115.1,115.18,1187950,0,0
2020-09-15 14:10:00-04:00,115.18,115.66,115.18,115.63,956633,0,0
2020-09-15 14:11:00-04:00,115.64,115.64,115.36,115.53,662793,0,0
2020-09-15 14:12:00-04:00,115.55,115.74,115.38,115.73,604749,0,0
2020-09-15 14:13:00-04:00,115.73,115.89,115.55,115.88,643872,0,0
2020-09-15 14:14:00-04:00,115.87,116.08,115.76,116.04,1093136,0,0
2020-09-15 14:15:00-04:00,116.04,116.11,115.85,116.1,1661802,0,0
2020-09-15 14:16:00-04:00,116.1,116.17,115.91,115.93,572343,0,0
2020-09-15 14:17:00-04:00,115.93,115.99,115.81,115.82,518230,0,0
2020-09-15 14:18:00-04:00,115.82,115.88,115.67,115.73,577080,0,0
2020-09-15 14:19:00-04:00,115.73,115.91,115.68,115.82,373491,0,0
2020-09-15 14:20:00-04:00,115.81,115.95,115.8,115.9,316950,0,0
2020-09-15 14:21:00-04:00,115.88,115.88,115.71,115.82,333723,0,0
2020-09-15 14:22:00-04:00,115.81,115.82,115.51,115.65,446353,0,0
2020-09-15 14:23:00-04:00,115.65,116.0,115.64,115.88,555480,0,0
2020-09-15 14:24:00-04:00,115.9,115.93,115.77,115.83,285253,0,0
2020-09-15 14:25:00-04:00,115.83,115.83,115.4,115.41,557183,0,0
2020-09-15 14:26:00-04:00,115.4,115.44,115.16,115.42,707975,0,0
2020-09-15 14:27:00-04:00,115.39,115.63,115.39,115.58,471181,0,0
2020-09-15 14:28:00-04:00,115.57,115.58,115.33,115.36,337523,0,0
2020-09-15 14:29:00-04:00,115.37,115.38,115.19,115.37,592416,0,0
2020-09-15 14:30:00-04:00,115.38,115.4,115.21,115.29,376837,0,0
2020-09-15 14:31:00-04:00,115.28,115.38,115.2,115.25,351346,0,0
2020-09-15 14:32:00-04:00,115.24,115.25,115.0,115.03,967852,0,0
2020-09-15 14:33:00-04:00,115.04,115.23,115.01,115.21,553787,0,0
2020-09-15 14:34:00-04:00,115.22,115.25,115.01,115.04,479333,0,0
2020-09-15 14:35:00-04:00,115.05,115.33,115.04,115.28,597486,0,0
2020-09-15 14:36:00-04:00,115.29,115.45,115.27,115.43,483628,0,0
2020-09-15 14:37:00-04:00,115.43,115.54,115.29,115.51,634285,0,0
2020-09-15 14:38:00-04:00,115.5,115.52,115.33,115.33,392663,0,0
2020-09-15 14:39:00-04:00,115.34,115.47,115.27,115.41,529444,0,0
2020-09-15 14:40:00-04:00,115.41,115.63,115.39,115.61,531690,0,0
2020-09-15 14:41:00-04:00,115.61,115.64,115.5,115.63,1356684,0,0
2020-09-15 14:42:00-04:00,115.64,115.76,115.61,115.72,532657,0,0
2020-09-15 14:43:00-04:00,115.73,115.73,115.61,115.64,386703,0,0
2020-09-15 14:44:00-04:00,115.63,115.65,115.47,115.54,1257041,0,0
2020-09-15 14:45:00-04:00,115.55,115.75,115.52,115.73,363197,0,0
2020-09-15 14:46:00-04:00,115.73,115.73,115.56,115.62,263879,0,0
2020-09-15 14:47:00-04:00,115.62,115.65,115.56,115.6,317543,0,0
2020-09-15 14:48:00-04:00,115.58,115.65,115.47,115.54,276729,0,0
2020-09-15 14:49:00-04:00,115.53,115.69,115.52,115.68,255061,0,0
2020-09-15 14:50:00-04:00,115.67,115.71,115.55,115.6,244752,0,0
2020-09-15 14:51:00-04:00,115.6,115.66,115.57,115.58,197560,0,0
2020-09-15 14:52:00-04:00,115.58,115.67,115.55,115.58,209660,0,0
2020-09-15 14:53:00-04:00,115.57,115.7,115.57,115.63,219734,0,0
2020-09-15 14:54:00-04:00,115.62,115.66,115.57,115.6,187445,0,0
2020-09-15 14:55:00-04:00,115.59,115.62,115.37,115.4,425055,0,0
2020-09-15 14:56:00-04:00,115.4,115.51,115.38,115.47,243662,0,0
2020-09-15 14:57:00-04:00,115.46,115.49,115.25,115.29,305427,0,0
2020-09-15 14:58:00-04:00,115.29,115.38,115.2,115.25,281141,0,0
2020-09-15 14:59:00-04:00,115.26,115.39,115.25,115.33,259650,0,0
2020-09-15 15:00:00-04:00,115.34,115.36,115.03,115.06,484230,0,0
2020-09-15 15:01:00-04:00,115.06,115.11,114.84,115.0,1206572,0,0
2020-09-15 15:02:00-04:00,114.99,115.0,114.69,114.71,615699,0,0
2020-09-15 15:03:00-04:00,114.72,114.88,114.7,114.78,672918,0,0
2020-09-15 15:04:00-04:00,114.78,114.84,114.51,114.56,651429,0,0
2020-09-15 15:05:00-04:00,114.56,114.58,114.11,114.11,833388,0,0
2020-09-15 15:06:00-04:00,114.14,114.2,113.99,114.0,1103795,0,0
2020-09-15 15:07:00-04:00,114.02,114.08,113.77,113.85,1028141,0,0
2020-09-15 15:08:00-04:00,113.86,114.24,113.61,114.04,1149063,0,0
2020-09-15 15:09:00-04:00,114.01,114.28,113.99,114.2,792928,0,0
2020-09-15 15:10:00-04:00,114.2,114.21,114.0,114.15,558916,0,0
2020-09-15 15:11:00-04:00,114.14,114.17,113.9,114.0,444004,0,0
2020-09-15 15:12:00-04:00,114.01,114.27,113.98,114.12,533477,0,0
2020-09-15 15:13:00-04:00,114.14,114.16,113.95,114.04,425532,0,0
2020-09-15 15:14:00-04:00,114.03,114.14,113.8,113.81,511183,0,0
2020-09-15 15:15:00-04:00,113.82,114.06,113.75,113.91,545149,0,0
2020-09-15 15:16:00-04:00,113.93,114.18,113.91,114.15,471665,0,0
2020-09-15 15:17:00-04:00,114.13,114.34,114.13,114.3,478202,0,0
2020-09-15 15:18:00-04:00,114.3,114.3,114.04,114.17,442924,0,0
2020-09-15 15:19:00-04:00,114.17,114.3,114.1,114.28,300810,0,0
2020-09-15 15:20:00-04:00,114.28,114.3,114.07,114.12,321732,0,0
2020-09-15 15:21:00-04:00,114.13,114.21,113.97,114.09,441893,0,0
2020-09-15 15:22:00-04:00,114.08,114.26,114.05,114.16,276812,0,0
2020-09-15 15:23:00-04:00,114.15,114.2,114.02,114.05,317203,0,0
2020-09-15 15:24:00-04:00,114.06,114.3,114.01,114.28,332921,0,0
2020-09-15 15:25:00-04:00,114.29,114.44,114.17,114.42,496713,0,0
2020-09-15 15:26:00-04:00,114.42,114.69,114.37,114.67,602445,0,0
2020-09-15 15:27:00-04:00,114.66,114.71,114.55,114.65,506053,0,0
2020-09-15 15:28:00-04:00,114.65,114.83,114.64,114.74,487544,0,0
2020-09-15 15:29:00-04:00,114.75,114.84,114.67,114.75,430288,0,0
2020-09-15 15:30:00-04:00,114.74,114.85,114.52,114.56,548705,0,0
2020-09-15 15:31:00-04:00,114.56,114.72,114.54,114.66,291520,0,0
2020-09-15 15:32:00-04:00,114.64,114.65,114.42,114.46,373674,0,0
2020-09-15 15:33:00-04:00,114.47,114.58,114.3,114.32,460039,0,0
2020-09-15 15:34:00-04:00,114.31,114.38,114.12,114.34,474387,0,0
2020-09-15 15:35:00-04:00,114.34,114.67,114.27,114.66,377279,0,0
2020-09-15 15:36:00-04:00,114.67,114.67,114.47,114.51,329886,0,0
2020-09-15 15:37:00-04:00,114.5,114.51,114.14,114.15,414177,0,0
2020-09-15 15:38:00-04:00,114.17,114.45,114.16,114.36,400597,0,0
2020-09-15 15:39:00-04:00,114.36,114.36,114.17,114.27,308003,0,0
2020-09-15 15:40:00-04:00,114.28,114.28,114.11,114.12,300229,0,0
2020-09-15 15:41:00-04:00,114.14,114.33,114.11,114.29,277180,0,0
2020-09-15 15:42:00-04:00,114.28,114.5,114.2,114.38,506306,0,0
2020-09-15 15:43:00-04:00,114.37,114.48,114.31,114.37,330798,0,0
2020-09-15 15:44:00-04:00,114.36,114.43,114.31,114.33,249435,0,0
2020-09-15 15:45:00-04:00,114.34,114.58,114.16,114.57,436136,0,0
2020-09-15 15:46:00-04:00,114.55,114.75,114.53,114.68,573329,0,0
2020-09-15 15:47:00-04:00,114.69,114.69,114.53,114.61,337784,0,0
2020-09-15 15:48:00-04:00,114.61,114.69,114.48,114.59,356343,0,0
2020-09-15 15:49:00-04:00,114.6,114.81,114.56,114.77,508502,0,0
2020-09-15 15:50:00-04:00,114.77,114.89,114.71,114.89,501916,0,0
2020-09-15 15:51:00-04:00,114.9,114.9,114.75,114.9,345705,0,0
2020-09-15 15:52:00-04:00,114.89,115.16,114.89,115.15,708590,0,0
2020-09-15 15:53:00-04:00,115.15,115.33,115.09,115.29,577126,0,0
2020-09-15 15:54:00-04:00,115.28,115.53,115.15,115.51,899029,0,0
2020-09-15 15:55:00-04:00,115.49,115.64,115.35,115.6,811137,0,0
2020-09-15 15:56:00-04:00,115.6,115.79,115.58,115.75,871629,0,0
2020-09-15 15:57:00-04:00,115.74,115.76,115.53,115.62,739731,0,0
2020-09-15 15:58:00-04:00,115.61,115.7,115.53,115.65,1058808,0,0
2020-09-15 15:59:00-04:00,115.68,115.7,115.48,115.54,1218552,0,0
